Year,Month,DOM,DOW,DOW2,Date,Numb_Passengers,Numb_Bags,MTD_Bags,Bag_Pass_Ratio,MTD_Bags,MBR_Day_Of,Count_Day_of,MBR_Goal,MBR,COUNT,MBR_Diff_Goal,Met_Goal,%(+/-),A0,D0,num_gate_chg,flight_div,flights_cancelled,cnl_mech,cnl_we,cnl_other,Misc_Reason
2016,Sep,30,F,5-F,9/30/2016,86894,64682,1697700,0.744378208,2309775,5.24 ,455,4.20,5.59,486 ,1.39 ,0 ,-7%,73.0,68.8,52,1,1,0,0,1,0 
2016,Oct,1,J,6-J,10/1/2016,66481,57632,57632,0.866894301,66481,8.15 ,542,5.00,8.85,589,3.85 ,0 ,-9%,84.2,76.1,39,0,1,0,0,1,D BGRM JAMS-1800
2016,Oct,2,S,7-S,10/2/2016,75793,57659,115291,0.760743077,142274,6.86 ,520,5.00,7.50,568,2.50 ,0 ,-9%,79.2,72.2,28,0,0,0,0,0,0 
2016,Oct,3,M,1-M,10/3/2016,78403,57756,173047,0.736655485,220677,4.91 ,385,5.00,5.45,428,0.45 ,0 ,-11%,82.5,79.7,37,0,3,2,0,1,0 
2016,Oct,4,T,2-T,10/4/2016,70972,52412,225459,0.738488418,291649,3.45 ,245,5.00,3.98,282,(1.02),1 ,-15%,74.7,75.9,43,0,0,0,0,0,0 
2016,Oct,5,W,3-W,10/5/2016,77122,56794,282253,0.736417624,368771,4.72 ,364,5.00,5.03,389,0.03 ,0 ,-7%,78.5,75.8,39,0,3,2,1,0,0 
2016,Oct,6,Q,4-Q,10/6/2016,81359,59297,341550,0.728831475,450130,4.47 ,364,5.00,5.11,416,0.11 ,0 ,-14%,73.0,67.5,57,0,27,0,26,1,Hurricane Matthew
2016,Oct,7,F,5-F,10/7/2016,83616,59008,400558,0.705702258,533746,7.74 ,647,5.00,8.40,703,3.40 ,0 ,-9%,48.9,51.8,57,1,22,0,22,0,Hurricane Matthew
2016,Oct,8,J,6-J,10/8/2016,66175,54513,455071,0.823770306,599921,6.41 ,424,5.00,7.26,482,2.26 ,0 ,-14%,78.9,69.1,28,0,5,0,5,0,C17 trans belt/ T-LINK error w/LUS bags
2016,Oct,9,S,7-S,10/9/2016,74399,56420,511491,0.758343526,674320,5.40 ,402,5.00,5.87,438,0.87 ,0 ,-9%,77.0,72.4,45,0,7,1,6,0,T-LINK error w/LUS bags
2016,Oct,10,M,1-M,10/10/2016,82124,59050,570541,0.719034631,756444,4.96 ,407,5.00,5.46,449,0.46 ,0 ,-10%,78.8,71.1,48,0,3,3,0,0,PRIME/T-LINK OUTAGE-PM
2016,Oct,11,T,2-T,10/11/2016,73784,53526,624067,0.72544183,830228,4.13 ,305,5.00,4.82,356,(0.18),1 ,-17%,81.0,76.5,52,2,0,0,0,0,Prime outage
2016,Oct,12,W,3-W,10/12/2016,75399,55877,679944,0.741084099,905627,4.96 ,374,5.00,5.54,418,0.54 ,0 ,-12%,78.6,78.4,25,0,1,0,1,0,0 
2016,Oct,13,Q,4-Q,10/13/2016,82652,59850,739794,0.724120408,988279,4.60 ,380,5.00,5.26,436,0.26 ,0 ,-15%,59.3,70.2,48,0,1,1,0,0,0 
2016,Oct,14,F,5-F,10/14/2016,84924,61443,801237,0.723505723,1073203,6.50 ,552,5.00,7.33,623,2.33 ,0 ,-13%,46.0,51.3,60,0,3,3,0,0,0 
2016,Oct,15,J,6-J,10/15/2016,66886,57394,858631,0.858086894,1140089,6.35 ,425,5.00,6.89,462,1.89 ,0 ,-9%,77.5,76.5,41,1,2,0,1,1,0 
2016,Oct,16,S,7-S,10/16/2016,79477,61905,920536,0.778904589,1219566,5.30 ,421,5.00,5.84,465,0.84 ,0 ,-11%,76.5,73.0,37,0,0,0,0,0,0 
2016,Oct,17,M,1-M,10/17/2016,83221,61766,982302,0.742192475,1302787,5.31 ,442,5.00,5.87,490,0.87 ,0 ,-11%,70.6,72.9,42,1,1,0,0,1,0 
2016,Oct,18,T,2-T,10/18/2016,76411,57153,1039455,0.747968224,1379198,3.85 ,294,5.00,4.27,327,(0.73),1 ,-11%,78.3,76.6,30,0,0,0,0,0,0 
2016,Oct,19,W,3-W,10/19/2016,79090,58894,1098349,0.744645341,1458288,4.88 ,386,5.00,5.65,447,0.65 ,0 ,-16%,74.6,75.1,58,2,0,0,0,0,0 
